p,eps,L,mu,c,episode,convergence
1.25,0.0,0.5,0.0,1*(1-eps),"[0.1272768605670707, 0.1058379377382092, 0.08982926131034755, 0.07754983235250341, 0.06790256292734777, 0.06016413988760315, 0.05384470669396019, 0.048603582526384685, 0.04419797522080865, 0.040450940897635124, 0.03723094144840427, 0.03443843589420664, 0.03199688266104231, 0.029846556112567646, 0.027940258709691933, 0.026240238156206103, 0.024715987316014223, 0.023342611102390262, 0.022099593827715893]",True
1.25,0.0,0.5,0.0,0.5*(1-eps),"[0.16867832756465392, 0.14871649684216653, 0.1321682246749132, 0.11837867538133459, 0.10679776014079684, 0.09698758439511238, 0.08860563715788393, 0.08138480286742691, 0.0751160448372108, 0.06963472097945672, 0.0648101156834185, 0.06053759516225831, 0.05673268859456444, 0.053326645436343335, 0.05026306523521595, 0.04749532108570823, 0.04498463181642129, 0.04269845921692705, 0.040609386166092394]",True
1.25,0.0,0.5,0.0,0.25*(1-eps),"[0.2014414393788814, 0.18649403672881287, 0.17291890553900138, 0.16067525995485057, 0.14966147756214615, 0.13975656239159506, 0.1308389868102407, 0.12279501381786861, 0.11552190060943374, 0.10892859418305353, 0.1029352501325953, 0.09747224351081417, 0.09247903909199376, 0.0879029931394297, 0.08369837978218565, 0.07982532521184106, 0.07624911855845262, 0.07293932859899903, 0.06986936424121674]",True
1.25,0.0,0.5,0.25,2*(1-eps),"[0.1063881385760303, 0.08028143518646531, 0.06100176900455816, 0.04659909438787796, 0.03573093522702004, 0.02746406601355286, 0.02113809974308658, 0.016276747704228697, 0.012530457094689881, 0.00963880095805964, 0.007405330206061647, 0.005680391692279766, 0.004349120909856137, 0.003322871166612109, 0.0025329709669913826, 0.0019301446206558865, 0.0014759485279438678, 0.001135328269742299, 0.0008794953480078344]",True
1.25,0.0,0.5,0.25,1.5*(1-eps),"[0.1063881385760303, 0.08028143518646531, 0.06100176900455816, 0.04659909438787796, 0.03573093522702004, 0.02746406601355286, 0.02113809974308658, 0.016276747704228697, 0.012530457094689881, 0.00963880095805964, 0.007405330206061647, 0.005680391692279766, 0.004349120909856137, 0.003322871166612109, 0.0025329709669913826, 0.0019301446206558865, 0.0014759485279438678, 0.001135328269742299, 0.0008794953480078344]",True
1.25,0.0,0.5,0.25,1*(1-eps),"[0.1063881385760303, 0.08028143518646531, 0.06100176900455816, 0.04659909438787796, 0.03573093522702004, 0.02746406601355286, 0.02113809974308658, 0.016276747704228697, 0.012530457094689881, 0.00963880095805964, 0.007405330206061647, 0.005680391692279766, 0.004349120909856137, 0.003322871166612109, 0.0025329709669913826, 0.0019301446206558865, 0.0014759485279438678, 0.001135328269742299, 0.0008794953480078344]",True
1.25,0.0,0.5,0.25,0.5*(1-eps),"[0.15967604987043987, 0.13596867712998037, 0.11589248154382532, 0.09893055032077559, 0.08458702148756264, 0.07243042724755892, 0.06209916458280514, 0.0532948030930503, 0.045772168628576825, 0.03932978096744506, 0.03380154418081317, 0.029049937302543592, 0.024960495272376246, 0.021437451972520654, 0.01840026321803546, 0.01578083935882258, 0.01352137694973481, 0.01157256028851856, 0.009892184945000472]",True
1.25,0.0,0.5,0.25,0.25*(1-eps),"[0.1983172247965879, 0.18157299062848628, 0.16600321914958008, 0.15166455777546997, 0.138531784844817, 0.12654053464262788, 0.11560943124986549, 0.10565186037147346, 0.09658228978048765, 0.08831951489410918, 0.08078817321822443, 0.07391929585601442, 0.06765029641607119, 0.06192468219572977, 0.056691617492404006, 0.05190542917912371, 0.04752510714327213, 0.04351382311023473, 0.039838478625936764]",True
1.25,0.0,0.5,0.375,2*(1-eps),"[0.09459295278853812, 0.0669042037468527, 0.04724341412459426, 0.03331526436246135, 0.023461473993348497, 0.01649928647469011, 0.011587443775702668, 0.008127827305160564, 0.005695184473343975, 0.0039874471725881485, 0.0027923470043595107, 0.001960622556469138, 0.0013840889812529566, 0.000983728206104538, 0.0007040181649164764, 0.0005076835072932536, 0.00036906982433869754, 0.0002703472076716568, 0.00019964000318698652]",True
1.25,0.0,0.5,0.375,1.5*(1-eps),"[0.09459295278853812, 0.0669042037468527, 0.04724341412459426, 0.03331526436246135, 0.023461473993348497, 0.01649928647469011, 0.011587443775702668, 0.008127827305160564, 0.005695184473343975, 0.0039874471725881485, 0.0027923470043595107, 0.001960622556469138, 0.0013840889812529566, 0.000983728206104538, 0.0007040181649164764, 0.0005076835072932536, 0.00036906982433869754, 0.0002703472076716568, 0.00019964000318698652]",True
1.25,0.0,0.5,0.375,1*(1-eps),"[0.09459295278853812, 0.0669042037468527, 0.04724341412459426, 0.03331526436246135, 0.023461473993348497, 0.01649928647469011, 0.011587443775702668, 0.008127827305160564, 0.005695184473343975, 0.0039874471725881485, 0.0027923470043595107, 0.001960622556469138, 0.0013840889812529566, 0.000983728206104538, 0.0007040181649164764, 0.0005076835072932536, 0.00036906982433869754, 0.0002703472076716568, 0.00019964000318698652]",True
1.25,0.0,0.5,0.375,0.5*(1-eps),"[0.15465573428956608, 0.12895856291108315, 0.1071376743384715, 0.08877127259664962, 0.07339271593104683, 0.06055931886085884, 0.049875984355187586, 0.04100003191245268, 0.03363872146966696, 0.027544005569642566, 0.02250666846222218, 0.01835070161038232, 0.014928337371682756, 0.012115625872898392, 0.009808742793572526, 0.00792081085238507, 0.006379234658184815, 0.005123432091557765, 0.004102929692823877]",True
1.25,0.0,0.5,0.375,0.25*(1-eps),"[0.19664029234446537, 0.1789231597979036, 0.16227805902250067, 0.1468231216207467, 0.13258358893324082, 0.11953388814351062, 0.10762073540973754, 0.09677655003325725, 0.08692743888037589, 0.07799804679851231, 0.0699144214926951, 0.06260561113840715, 0.05600474312342554, 0.05004927649662421, 0.04468123760213264, 0.03984712687124424, 0.03549776217745428, 0.03158808543090296, 0.028076837878700214]",True
1.25,0.0,1.0,0.0,2*(1-eps),"[0.2545537179095361, 0.21167588568888712, 0.17965852421453174, 0.15509966882630624, 0.13580512625898616, 0.12032828397969887, 0.10768941450685003, 0.09720716904826915, 0.08839595385027205, 0.08090188159488647, 0.0744618706839669, 0.06887687605436633, 0.06399376531415106, 0.059693112325350614, 0.05588051740478648, 0.0524804848659993, 0.04943199812827416, 0.046685240040569086, 0.044199189307047804]",True
1.25,0.0,1.0,0.0,1.5*(1-eps),"[0.2545537179095361, 0.21167588568888712, 0.17965852421453174, 0.15509966882630624, 0.13580512625898616, 0.12032828397969887, 0.10768941450685003, 0.09720716904826915, 0.08839595385027205, 0.08090188159488647, 0.0744618706839669, 0.06887687605436633, 0.06399376531415106, 0.059693112325350614, 0.05588051740478648, 0.0524804848659993, 0.04943199812827416, 0.046685240040569086, 0.044199189307047804]",True
1.25,0.0,1.0,0.0,1*(1-eps),"[0.2545537179095361, 0.21167588568888712, 0.17965852421453174, 0.15509966882630624, 0.13580512625898616, 0.12032828397969887, 0.10768941450685003, 0.09720716904826915, 0.08839595385027205, 0.08090188159488647, 0.0744618706839669, 0.06887687605436633, 0.06399376531415106, 0.059693112325350614, 0.05588051740478648, 0.0524804848659993, 0.04943199812827416, 0.046685240040569086, 0.044199189307047804]",True
1.25,0.0,1.0,0.0,0.5*(1-eps),"[0.3373566516121786, 0.29743298623143793, 0.26433645499713526, 0.23675735889640917, 0.21359551966163648, 0.19397516739557932, 0.17721127117650626, 0.1627696002176605, 0.1502320897475246, 0.1392694419079946, 0.12962022674933485, 0.12107519033608899, 0.11346536225672532, 0.1066532909182858, 0.10052613034023611, 0.09499064020339557, 0.08996927428968172, 0.08539692785224544, 0.08121877233215156]",True
1.25,0.0,1.0,0.0,0.25*(1-eps),"[0.40288286927130973, 0.3729880561894514, 0.34583782222527815, 0.3213505170930654, 0.2993229553509096, 0.2795131258709703, 0.2616779735356321, 0.24559002420287845, 0.2310437730686912, 0.21785718733212311, 0.20587047143743226, 0.1949444373734631, 0.18495807817849508, 0.17580600104529898, 0.16739675010584032, 0.15965067668229516, 0.15249823707821628, 0.1458786652464212, 0.13973872864940837]",True
1.25,0.0,1.0,0.5,2*(1-eps),"[0.21277625301384728, 0.16056285711526497, 0.12200353663244612, 0.0931981885096902, 0.07146185280027557, 0.05492811448101589, 0.042276199668287176, 0.03255349537565658, 0.02506090911203406, 0.019277601202853423, 0.014810658360854361, 0.011360777669278945, 0.008698242015551408, 0.006645729844532675, 0.0050659446601367016, 0.0038602473946828435, 0.0029518895627295796, 0.002270603950122108, 0.001758987608227099]",True
1.25,0.0,1.0,0.5,1.5*(1-eps),"[0.21277625301384728, 0.16056285711526497, 0.12200353663244612, 0.0931981885096902, 0.07146185280027557, 0.05492811448101589, 0.042276199668287176, 0.03255349537565658, 0.02506090911203406, 0.019277601202853423, 0.014810658360854361, 0.011360777669278945, 0.008698242015551408, 0.006645729844532675, 0.0050659446601367016, 0.0038602473946828435, 0.0029518895627295796, 0.002270603950122108, 0.001758987608227099]",True
1.25,0.0,1.0,0.5,1*(1-eps),"[0.21277625301384728, 0.16056285711526497, 0.12200353663244612, 0.0931981885096902, 0.07146185280027557, 0.05492811448101589, 0.042276199668287176, 0.03255349537565658, 0.02506090911203406, 0.019277601202853423, 0.014810658360854361, 0.011360777669278945, 0.008698242015551408, 0.006645729844532675, 0.0050659446601367016, 0.0038602473946828435, 0.0029518895627295796, 0.002270603950122108, 0.001758987608227099]",True
1.25,0.0,1.0,0.5,0.5*(1-eps),"[0.31935208175803886, 0.2719373458495275, 0.2317849620306256, 0.19786109663883955, 0.16917403873226758, 0.14486082315804505, 0.12419832191533618, 0.10658960441508278, 0.09154432661973651, 0.07865956051399572, 0.06760308493071716, 0.0580998746340832, 0.04992099043863975, 0.04287489967168899, 0.03680052401386912, 0.03156168692311396, 0.02704275505641785, 0.023145120552099514, 0.019784369907077257]",True
1.25,0.0,1.0,0.5,0.25*(1-eps),"[0.39663441993433696, 0.3631459418388681, 0.33200643801553736, 0.30332911708953275, 0.2770635596412849, 0.2530810678815811, 0.2312188623900202, 0.21130370173585578, 0.1931645511474676, 0.17663902641005896, 0.16157634613995736, 0.1478385916528613, 0.13530058769262687, 0.12384936464013085, 0.11338323496322675, 0.10381085837196061, 0.09505019380955183, 0.08702763863194628, 0.07967696352728373]",True
1.25,0.0,1.0,0.75,2*(1-eps),"[0.18918589078536335, 0.1338084044952064, 0.09448672097600078, 0.06663049498661772, 0.04692295485931845, 0.03299855059983094, 0.023174887933311985, 0.016255653592832695, 0.011390364494465633, 0.007974892075849255, 0.005584682371015327, 0.00392122105047396, 0.0027681503978826544, 0.001967282250304773, 0.0014079539619869963, 0.001015269804619178, 0.0007380196995996665, 0.0005406937084656908, 0.0003992189979376168]",True
1.25,0.0,1.0,0.75,1.5*(1-eps),"[0.18918589078536335, 0.1338084044952064, 0.09448672097600078, 0.06663049498661772, 0.04692295485931845, 0.03299855059983094, 0.023174887933311985, 0.016255653592832695, 0.011390364494465633, 0.007974892075849255, 0.005584682371015327, 0.00392122105047396, 0.0027681503978826544, 0.001967282250304773, 0.0014079539619869963, 0.001015269804619178, 0.0007380196995996665, 0.0005406937084656908, 0.0003992189979376168]",True
1.25,0.0,1.0,0.75,1*(1-eps),"[0.18918589078536335, 0.1338084044952064, 0.09448672097600078, 0.06663049498661772, 0.04692295485931845, 0.03299855059983094, 0.023174887933311985, 0.016255653592832695, 0.011390364494465633, 0.007974892075849255, 0.005584682371015327, 0.00392122105047396, 0.0027681503978826544, 0.001967282250304773, 0.0014079539619869963, 0.001015269804619178, 0.0007380196995996665, 0.0005406937084656908, 0.0003992189979376168]",True
1.25,0.0,1.0,0.75,0.5*(1-eps),"[0.3093114381976359, 0.25791705739956433, 0.2142753081056741, 0.17754250062919277, 0.14678536402861792, 0.12111862849063434, 0.09975196410788816, 0.08200006332181929, 0.06727744239802991, 0.055088007439877, 0.045013322122412, 0.036701403215106725, 0.02985667459262917, 0.02423125298846922, 0.019617483243660094, 0.015841616400141287, 0.012758458843590227, 0.010246863619207881, 0.00820585704137665]",True
1.25,0.0,1.0,0.75,0.25*(1-eps),"[0.39328051823569765, 0.35784627433377336, 0.3245561060118091, 0.29364623690938163, 0.2651671775269448, 0.2390677830729493, 0.21524146977063574, 0.1935530924646091, 0.173854876373304, 0.15599610865799554, 0.13982880910826903, 0.12521122279778876, 0.11200948592543382, 0.10009855098229761, 0.08936247065421499, 0.07969424664540824, 0.07099553622584787, 0.063176167218654, 0.05615367703920356]",True
1.25,0.0,1.5,0.0,2*(1-eps),"[0.38183056337237564, 0.31751381455244426, 0.2694877693362848, 0.23264950204944146, 0.20370768752196652, 0.18049240564567115, 0.16153412388170302, 0.14581075606751712, 0.1325939302696569, 0.12135282272362445, 0.11169281904664578, 0.10331531408658343, 0.09599064778545285, 0.0895396684996013, 0.08382077612994253, 0.07872073052145012, 0.07414799669857189, 0.07002784205085288, 0.06629878501045196]",True
1.25,0.0,1.5,0.0,1.5*(1-eps),"[0.38183056337237564, 0.31751381455244426, 0.2694877693362848, 0.23264950204944146, 0.20370768752196652, 0.18049240564567115, 0.16153412388170302, 0.14581075606751712, 0.1325939302696569, 0.12135282272362445, 0.11169281904664578, 0.10331531408658343, 0.09599064778545285, 0.0895396684996013, 0.08382077612994253, 0.07872073052145012, 0.07414799669857189, 0.07002784205085288, 0.06629878501045196]",True
1.25,0.0,1.5,0.0,1*(1-eps),"[0.38183056337237564, 0.31751381455244426, 0.2694877693362848, 0.23264950204944146, 0.20370768752196652, 0.18049240564567115, 0.16153412388170302, 0.14581075606751712, 0.1325939302696569, 0.12135282272362445, 0.11169281904664578, 0.10331531408658343, 0.09599064778545285, 0.0895396684996013, 0.08382077612994253, 0.07872073052145012, 0.07414799669857189, 0.07002784205085288, 0.06629878501045196]",True
1.25,0.0,1.5,0.0,0.5*(1-eps),"[0.5060349648544542, 0.4461494806674862, 0.3965046807623338, 0.35513602103671343, 0.32039323966894107, 0.29096275197707805, 0.2658169091936698, 0.24415440559760893, 0.22534812221891168, 0.2089041451484369, 0.19443033578117472, 0.18161277112703147, 0.17019806445936309, 0.15997993460271828, 0.15078919512146607, 0.14248599270641776, 0.13495391143517846, 0.12809539196604308, 0.1218281584921243]",True
1.25,0.0,1.5,0.0,0.25*(1-eps),"[0.6043242321089352, 0.5594820824363009, 0.5187566636944558, 0.48202577923542095, 0.448984432234406, 0.4192696195062162, 0.3925168925926317, 0.36838503763732733, 0.3465656999028357, 0.32678578184697266, 0.3088057432365467, 0.2924167449486522, 0.27743708108202103, 0.26370900592542673, 0.2510951369974857, 0.2394760150034962, 0.2287473058122115, 0.2188180115885939, 0.20960805022409318]",True
1.25,0.0,1.5,0.75,2*(1-eps),"[0.3191643799039564, 0.2408442870912961, 0.18300529688733064, 0.13979727948772425, 0.10719277890289532, 0.08239219178138917, 0.0634142994588493, 0.04883024299698263, 0.037591370490393475, 0.028916401641923547, 0.02221598476155105, 0.017041171094061284, 0.013047362438049472, 0.009968614385897998, 0.007598918922858274, 0.005790360517988163, 0.0044278319984809005, 0.003405898391300438, 0.0026384799265485336]",True
1.25,0.0,1.5,0.75,1.5*(1-eps),"[0.3191643799039564, 0.2408442870912961, 0.18300529688733064, 0.13979727948772425, 0.10719277890289532, 0.08239219178138917, 0.0634142994588493, 0.04883024299698263, 0.037591370490393475, 0.028916401641923547, 0.02221598476155105, 0.017041171094061284, 0.013047362438049472, 0.009968614385897998, 0.007598918922858274, 0.005790360517988163, 0.0044278319984809005, 0.003405898391300438, 0.0026384799265485336]",True
1.25,0.0,1.5,0.75,1*(1-eps),"[0.3191643799039564, 0.2408442870912961, 0.18300529688733064, 0.13979727948772425, 0.10719277890289532, 0.08239219178138917, 0.0634142994588493, 0.04883024299698263, 0.037591370490393475, 0.028916401641923547, 0.02221598476155105, 0.017041171094061284, 0.013047362438049472, 0.009968614385897998, 0.007598918922858274, 0.005790360517988163, 0.0044278319984809005, 0.003405898391300438, 0.0026384799265485336]",True
1.25,0.0,1.5,0.75,0.5*(1-eps),"[0.47902814568407137, 0.40790602777536045, 0.3476774301505763, 0.2967916445500808, 0.25376103372230935, 0.21729124289011878, 0.18629748306972155, 0.1598844088042859, 0.13731650830640793, 0.11798931714704014, 0.10140460259359467, 0.08714980143302443, 0.07488148579369212, 0.06431235811662345, 0.05520078969891518, 0.04734251443526422, 0.0405641326057499, 0.03471768108719324, 0.029676554456576038]",True
1.25,0.0,1.5,0.75,0.25*(1-eps),"[0.5949515518649888, 0.5447189505823131, 0.49800966023851334, 0.45499366498073224, 0.4155952596675017, 0.3796215967986863, 0.3468282924443095, 0.316955579859053, 0.28974686636343916, 0.26495852330729436, 0.2423645157305318, 0.2217578875121019, 0.2029508891907931, 0.18577403746131452, 0.17007483215413252, 0.15571628645932584, 0.1425752772372903, 0.13054144011362798, 0.11951537396816618]",True
1.25,0.0,1.5,1.125,2*(1-eps),"[0.2837788358421847, 0.20071259336410543, 0.14173007840232302, 0.09994575323938197, 0.07038441738138557, 0.049497822632205785, 0.03476233111857405, 0.024383479909166388, 0.017085546228575263, 0.011962320069932858, 0.008377021095146521, 0.005881818949668388, 0.004152212865962772, 0.002950852350050801, 0.0021118687392385894, 0.0015228575107570372, 0.0011070295454938938, 0.0008110380515237783, 0.0005988213072158341]",True
1.25,0.0,1.5,1.125,1.5*(1-eps),"[0.2837788358421847, 0.20071259336410543, 0.14173007840232302, 0.09994575323938197, 0.07038441738138557, 0.049497822632205785, 0.03476233111857405, 0.024383479909166388, 0.017085546228575263, 0.011962320069932858, 0.008377021095146521, 0.005881818949668388, 0.004152212865962772, 0.002950852350050801, 0.0021118687392385894, 0.0015228575107570372, 0.0011070295454938938, 0.0008110380515237783, 0.0005988213072158341]",True
1.25,0.0,1.5,1.125,1*(1-eps),"[0.2837788358421847, 0.20071259336410543, 0.14173007840232302, 0.09994575323938197, 0.07038441738138557, 0.049497822632205785, 0.03476233111857405, 0.024383479909166388, 0.017085546228575263, 0.011962320069932858, 0.008377021095146521, 0.005881818949668388, 0.004152212865962772, 0.002950852350050801, 0.0021118687392385894, 0.0015228575107570372, 0.0011070295454938938, 0.0008110380515237783, 0.0005988213072158341]",True
